stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
par_8_08961,08961,CTRA.M404-LAS GRANJAS,Ctra de Griñón 2100,40.2622756958008,-4.00665664672852,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08962,08962,CTRA.M404-LAS GRANJAS,Ctra de Griñón 2100,40.261791229248,-4.00667333602905,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08974,08974,AV.PORTUGAL-POL.IND.LAS MONJAS,Ctra de Extremadura (Antigua N-V) 22400,40.3091888427734,-3.89562654495239,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08975,08975,AV.PORTUGAL-POL.IND.LAS MONJAS,Ctra de Extremadura (Antigua N-V) SN,40.3091659545898,-3.89530849456787,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08976,08976,AV.PORTUGAL-CONCESIONARIO,Ctra de Extremadura (Antigua N-V) 22400,40.3059692382813,-3.90084409713745,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08977,08977,AV.PORTUGAL-CONCESIONARIO,Ctra de Extremadura (Antigua N-V) 22400,40.3058242797852,-3.90070104598999,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09708,09708,MÁRTIRES-RESIDENCIA 3ªEDAD,Calle de los Mártires 60,40.2370567321777,-3.99469208717346,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09709,09709,MÁRTIRES-RESIDENCIA 3ªEDAD,Calle de los Mártires 60,40.2370910644531,-3.99449276924133,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12336,12336,AV.PORTUGAL-RESTAURANTE,Ctra de Extremadura (Antigua N-V) 22400,40.3115921020508,-3.89035058021545,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12337,12337,AV.PORTUGAL-RESTAURANTE,Ctra de Extremadura (Antigua N-V) 22400,40.3114852905273,-3.89018440246582,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15320,15320,ESTRELLA-LUNA,Calle de la Estrella 42,40.2831954956055,-4.00980186462402,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15321,15321,ESTRELLA-C.C.EL OLIVAR,Calle de la Estrella 88,40.2843360900879,-4.00820732116699,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15322,15322,ESTRELLA-TVRA.SAN ROQUE,Calle de la Estrella 84,40.2842445373535,-4.00842952728271,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15323,15323,SAN DAMIÁN-FELIX SERRANO DEL REAL,Calle de San Damián 4,40.2863311767578,-4.00657844543457,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15335,15335,CURATO-PZA.LA BÁSCULA,Calle  Curato 53,40.2289886474609,-3.99411582946777,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15336,15336,VÍA CRUCIS-PLAZA DE TOROS,Calle del Vía Crucis 23,40.228099822998,-3.98833155632019,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15337,15337,PºDEL OLIVAR-RÍO GENIL,Paseo del Olivar 51,40.2284240722656,-3.98413991928101,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15338,15338,AV.TOLEDO-RÍO ERESMA,Avda de Toledo 17,40.2289543151855,-3.98124432563782,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15339,15339,AV.MADRID-TVRA.DEL BRONCE,Avda de Madrid 97,40.2324752807617,-3.98343467712402,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15340,15340,AV.MADRID-SOLEDAD,Avda de Madrid 35,40.2313995361328,-3.98807382583618,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15341,15341,PºDEL OLIVAR-RÍO ERESMA,Paseo del Olivar 45,40.2286529541016,-3.98467230796814,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15342,15342,VÍA CRUCIS-ERAS BAJAS,Calle del Vía Crucis 6,40.2281799316406,-3.98964905738831,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15343,15343,CURATO-ESCUELAS,Calle   Curato 40,40.2291221618652,-3.99400019645691,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15344,15344,AV.MADRID-CAÑO VIEJO,Avda de Madrid 32,40.2313499450684,-3.98775577545166,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15345,15345,AV.MADRID-LIBERTAD,Avda de Madrid 97,40.2323684692383,-3.98340940475464,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15346,15346,AV.TOLEDO-RIO ERESMA,Avda de Toledo 17,40.2291603088379,-3.9814236164093,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16345,16345,PºAVILÉS-VIÑAS,Paseo del Avilés 6,40.2283554077148,-3.99753856658936,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16539,16539,AV.PORTUGAL-ORENSE,Avda de Portugal 71,40.3213691711426,-3.8743302822113,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16794,16794,FELIX SERRANO DEL REAL-SAN DAMIÁN,Calle   Félix Serrano del Real 3,40.2861824035645,-4.00622320175171,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17099,17099,AV.PORTUGAL-EST.MÓSTOLES CENTRAL,Avda de Portugal 24,40.3273429870605,-3.86234188079834,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17482,17482,PºVEGAS-LOS ÁLAMOS,Paseo de las Vegas 5,40.227855682373,-3.99695539474487,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17582,17582,LOS OLIVOS-CASARRUBIOS,Calle de los Olivos 8,40.2265586853027,-3.99981594085693,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17593,17593,ESTRELLA-LUNA,Calle de la Estrella 38,40.282958984375,-4.00991630554199,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_19275,19275,AV.PORTUGAL-EST.MÓSTOLES CENTRAL,Avda de Portugal 26,40.326904296875,-3.86351323127747,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_21171,21171,ORQUÍDEA-GLADIOLO,Calle de Orquídea SN,40.3400497436523,-3.86698937416077,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_12134,12134,CTRA.M404-COLONIA TORRE VELETA,Ctra de Griñón 8100,40.2244758605957,-3.96077585220337,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12135,12135,CTRA.M404-COLONIA TORRE VELETA,Ctra de Griñón 8100,40.2243232727051,-3.96065616607666,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_18460,18460,CASTILLO-GTA.OLIVO,Calle del Castillo SN,40.2101745605469,-3.92235970497131,C1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_16795,16795,PºALPARRACHE-RONDA SAN JUAN,Paseo del Alparrache 20,40.2905921936035,-4.0046534538269,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16796,16796,PºALPARRACHE-CAMINO BASTOS,Paseo del Alparrache 20,40.2907524108887,-4.00476169586182,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_18187,18187,CºARROYO DE LA DEHESA-PºALPARRACHE,Cmno del Arroyo de la Dehesa 2,40.2919921875,-3.99812078475952,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18188,18188,CºARROYO LA DEHESA-DEHESA DE MARI MARTIN,Cmno del Arroyo de la Dehesa SN,40.2920036315918,-3.99848580360413,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18189,18189,VÍCTIMAS DEL TERRORISMO-COLEGIO,Cmno del Arroyo de la Dehesa 2,40.2942390441895,-3.99653029441834,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18190,18190,VÍCTIMAS DEL TERRORISMO-RESIDENCIA,Cmno del Arroyo de la Dehesa 2,40.2942352294922,-3.9967303276062,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20767,20767,ENLACE A5-C.PENITENCIARIO,Ctra   Nacional-V (Madrid-Extremadura) 27600,40.2963600158691,-3.97146487236023,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20768,20768,AV.ARROYO JUNCAL-PINO SILVESTRE,Avda del Arroyo Juncal 9,40.2990531921387,-3.97578644752502,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20769,20769,AV.ARROYO JUNCAL-PINO SILVESTRE,Avda del Arroyo Juncal 9,40.2988967895508,-3.97548985481262,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20770,20770,AV.ARROYO JUNCAL-AV.PINAR,Avda del Arroyo Juncal 9,40.2981109619141,-3.97977328300476,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20771,20771,AV.ARROYO JUNCAL-AV.PINAR,Avda del Arroyo Juncal 9,40.2979125976563,-3.97964096069336,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20772,20772,LABRADOR-BETSAIDA,Calle de Betsaida 6,40.2991714477539,-3.98228311538696,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20773,20773,LABRADOR-BETSAIDA,Calle del Labrador 10,40.2990188598633,-3.98202204704285,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20774,20774,LABRADOR-CAFARNAÚN,Calle de Cafarnaúm 1,40.2978172302246,-3.9868757724762,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20775,20775,LABRADOR-CAFARNAÚN,Calle del Labrador 6,40.297664642334,-3.98663830757141,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_06197,06197,EMPEDRADA-REAL,Calle   Empedrada 4,40.4480857849121,-4.00458908081055,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08926,08926,CTRA.M501-EL VENTORRO,Ctra de M-501 (De Alcorcón a Plasencia) 17500,40.3960342407227,-3.99411749839783,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08930,08930,REAL DE SAN SEBASTIÁN-AMARGURA,Calle   Real de San Sebastián 27,40.4021148681641,-3.99621033668518,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08931,08931,REAL DE SAN SEBASTIÁN-AMARGURA,Calle   Real de San Sebastián 29,40.4019165039063,-3.99627804756165,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08932,08932,REAL DE SAN SEBASTIÁN-CARIDAD,Calle   Real de San Sebastián 2,40.4047164916992,-3.99760389328003,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08933,08933,REAL DE SAN SEBASTIÁN-CARIDAD,Calle   Real de San Sebastián 2,40.4043998718262,-3.9976818561554,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08934,08934,PºDE RONDA-DAVID ALARZA,Paseo de Ronda 25,40.4071884155273,-3.99813532829285,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08935,08935,PZA.ALTOZANO-MADRID,Plaza   Altozano 5,40.4068832397461,-3.99890875816345,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08955,08955,CAMINO DEL MOLINO-JACINTO GONZÁLEZ,Calle del Camino del Molino 48,40.2872619628906,-4.01876831054688,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08956,08956,CAMINO MOLINO-PARQUE SAN SEBASTIAN,Calle del Camino del Molino 53,40.2872047424316,-4.01892042160034,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08959,08959,FÉLIX COLOMO-RONDA CONCEJO,Calle   Félix Colomo 1,40.2849502563477,-4.0139102935791,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08960,08960,RONDA CONCEJO-POZO CONCEJO,Ronda del Concejo 23,40.2850608825684,-4.01394701004028,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08967,08967,BUENAVISTA-CANTO PELÍN,Calle   Buenavista 92,40.2933654785156,-4.01189470291138,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09840,09840,CTRA.M523-URB.EL HORREO,Ctra de Navalcarnero 2 B,40.3447113037109,-4.0247654914856,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09841,09841,CTRA.M523-URB.EL HORREO,Ctra de Navalcarnero 2 H,40.3448219299316,-4.02459049224854,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09842,09842,GENERAL ASENSIO-ALMENDROS,Calle   General Asensio 6,40.3479766845703,-4.02853584289551,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09843,09843,GENERAL ASENSIO-QUEVEDO,Calle   General Asensio 1000,40.3482933044434,-4.02848196029663,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09965,09965,EMPEDRADA-REAL,Calle   Empedrada 1,40.4481658935547,-4.00483798980713,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10558,10558,AV.MADRID-ESPERANZA,Avda de Madrid 33,40.3510398864746,-4.02658033370972,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10559,10559,AV.MADRID-PRIMAVERA,Avda de Madrid 12,40.3502197265625,-4.02767515182495,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10560,10560,AV.GUADARRAMA-RESIDENCIA,Avda del Guadarrama 2 D,40.3554077148438,-4.01119661331177,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10561,10561,AV.GUADARRAMA-RESIDENCIA,Avda del Guadarrama SN,40.3558540344238,-4.01169776916504,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10562,10562,AV.GUADARRAMA-URB.MANANTIALES,Avda del Guadarrama SN,40.3553199768066,-4.00473022460938,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11048,11048,AV.UNIVERSIDAD-UNIVERSIDAD,Avda  Universidad 1,40.4502563476563,-3.98398423194885,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11165,11165,CRISTO-AV.GAUDI,Calle   Cristo 29,40.4483337402344,-3.99913311004639,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11166,11166,CRISTO-AV.GAUDI,Calle  Cristo 32,40.4482536315918,-3.99883699417114,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11517,11517,SAN ROQUE-AV.DOÑA MARIANA DE AUSTRIA,Calle de San Roque 95,40.2839241027832,-4.01215410232544,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11840,11840,BUENAVISTA-RONDA SAN JUAN,Calle   Buenavista 90,40.2932052612305,-4.01172780990601,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11841,11841,CTRA.M600-CEMENTERIO,Ctra de Navacerrada 48200,40.3049240112305,-4.00976085662842,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11842,11842,CTRA.M600-CEMENTERIO,Ctra de Navacerrada 48100,40.3055801391602,-4.01004123687744,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12527,12527,AV.VILLANUEVA DE LA CAÑADA-CENTRO SALUD,Avda   Villanueva de la Cañada 6,40.4084777832031,-3.99902653694153,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15356,15356,TVRA.RELOJ-AV.VILLANUEVA DE LA CAÑADA,Trva  Reloj 1,40.4111404418945,-4.0004448890686,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15501,15501,CTRA.M600-GTA.OLÍMPICA,Ctra  M-600 (De Guadarrama a Brunete por El Escorial) 1,40.4116134643555,-4.00015735626221,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16167,16167,REAL-AV.JUAN GRIS,Calle   Real 31300,40.4409408569336,-4.00291442871094,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16168,16168,REAL-MAESTRO ALBENIZ,Calle   Real 31300,40.4411735534668,-4.00283575057983,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_19875,19875,AV.MADRID-TILO,Avda de Madrid 30,40.3532028198242,-4.02216196060181,C1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19887,19887,SEVILLANOS-SANTA BÁRBARA,Calle   Sevillanos 34,40.3500862121582,-4.02428150177002,C1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20645,20645,AV.MADRID-BRASIL,Avda de Madrid 16,40.4476356506348,-3.99419355392456,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20646,20646,AV.MADRID-BRASIL,Avda de Madrid 1,40.4479370117188,-3.9940447807312,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18437,18437,ARCÁNGEL GABRIEL-AV.ERMITA SAN JUAN,Calle del Arcángel Gabriel 50,40.29736328125,-4.00515365600586,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18438,18438,ARCÁNGEL GABRIEL-AV.ERMITA SAN JUAN,Calle del Arcángel Gabriel 50,40.2973594665527,-4.00540065765381,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20194,20194,AV.MARI-MARTÍN-ARCÁNGEL GABRIEL,Avda de Mari-Martín 1,40.3010139465332,-4.00597238540649,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_21339,21339,ARCÁNGEL GABRIEL-AV.MARI MARTÍN,Calle del Arcángel Gabriel 50,40.3003044128418,-4.00544452667236,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_09846,09846,PASO DE DIANA-URB.LOS CORTIJOS,Calle   Paso de Diana 4000,40.3444442749023,-4.0594482421875,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09847,09847,PASO DE DIANA-URB.LOS CORTIJOS,Calle   Paso de Diana SN,40.3446388244629,-4.0589919090271,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09967,09967,CARRETAS-AYUNTAMIENTO,Calle   Carretas 8800,40.3469924926758,-4.10121726989746,C2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09968,09968,CARRETAS-PARQUE,Cllon   Carretas 2,40.3470344543457,-4.10137128829956,C2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17055,17055,CTRA.M523-PºSAN ANTONIO,Ctra de M-523 Villanueva de Perales 11500,40.3389892578125,-4.12783575057983,C2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17056,17056,OLIVAR-CTRA.M523,Calle del Olivar 3,40.3395347595215,-4.12822151184082,C2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17057,17057,OLIVAR-POLIDEPORTIVO,Calle del Olivar 35,40.3421936035156,-4.12806606292725,C2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17058,17058,OLIVAR-POLIDEPORTIVO,Calle de los Rosales 9,40.3422164916992,-4.12820768356323,C2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17059,17059,CEDROS-PºDE LOS CHOPOS,Calle de los Cedros 40,40.3468780517578,-4.12694311141968,C2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17061,17061,CTRA.M523-CRUZ DE LA SANGRE,Ctra   Villanueva de Perales 1,40.3509254455566,-4.03125381469727,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17062,17062,CTRA.M523-DR.GARCÍA TORRES,Ctra   Villanueva de Perales 1300,40.3507537841797,-4.03120374679565,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17711,17711,CTRA.M523-JULIO ÁLVAREZ ÁLVAREZ,Ctra   M-523 9200,40.345947265625,-4.10489749908447,C2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17712,17712,CTRA.M523 -HNOS.LORENZO LOSADA,Ctra   M-523 9200,40.3460998535156,-4.10487651824951,C2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17713,17713,AV.RAFAELA DE AROCENA-CTRA.M523,Avda de Rafaela de Arocena 8500,40.3468208312988,-4.09855365753174,C2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17714,17714,AV.RAFAELA DE AROCENA-PºENRIQUE TIERNO GALVÁN,Avda de Rafaela de Arocena 9,40.3469009399414,-4.09861373901367,C2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_18222,18222,PASO DE LA ESTRELLA-CUERDA DEL SOL,Calle   Paso de la Estrella 6 B,40.3463478088379,-4.05333185195923,C1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18223,18223,PASO DE LA ESTRELLA-CUERDA DEL SOL,Calle   Paso de la Estrella 3400,40.3462181091309,-4.05162239074707,C1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_17384,17384,FUENTES-AV.GUADARRAMA,Calle de las Fuentes 1,40.3565254211426,-4.01314449310303,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_21149,21149,COMPLEJO UEM-EDIFICIO B,Calle de Complejo Univ. Europea Madrid SN,40.3723220825195,-3.91785287857056,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_21150,21150,COMPLEJO UEM-EDIFICIO B,Calle de Complejo Univers. Europea Madrid SN,40.3725967407227,-3.91825699806213,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_08640,08640,AV.SAUCES-PºDE MOSTOLES,Avda de los Sauces 16,40.3054618835449,-3.92271327972412,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08641,08641,MIMOSAS-AV.LOS SAUCES,Calle de las Mimosas 2,40.3065032958984,-3.92357468605042,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08646,08646,AV.ROSALES-LAUREL,Avda de los Rosales 32,40.3046264648438,-3.93178606033325,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09713,09713,AV.SAUCES-PºDE LOS CEDROS,Avda de los Sauces 25,40.3056526184082,-3.92381024360657,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09718,09718,AV.SAUCES-PºDE LOS OLIVOS,Avda de los Sauces 1,40.3045845031738,-3.9221363067627,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15328,15328,C.C.MADRID XANADÚ-CENTRO COMERCIAL,Calle   Puerto de Navacerrada S/N,40.2981605529785,-3.9313325881958,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15329,15329,C.C.MADRID XANADÚ-CENTRO COMERCIAL,Calle   Puerto de Navacerrada S/N,40.2978096008301,-3.93108057975769,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15330,15330,C.C.MADRID XANADÚ-APARCAMIENTO,Calle   Puerto de Somosierra S/N,40.2959175109863,-3.93366670608521,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15331,15331,C.C.MADRID XANADÚ-APARCAMIENTO,Calle   Puerto de Somosierra S/N,40.2956619262695,-3.93378090858459,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15403,15403,PUERTO DE SOMOSIERRA-CTRA.M413,Calle   Puerto de Somosierra S/N,40.2948722839355,-3.93587613105774,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15404,15404,PUERTO DE SOMOSIERRA-CTRA.M413,Calle   Puerto de Somosierra S/N,40.2943916320801,-3.93631649017334,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15653,15653,AV.ROSALES-PZA.ADELFAS,Avda de los Rosales 54,40.3067436218262,-3.92946171760559,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16187,16187,AV.ROSALES-Pº OLIVOS,Avda de los Rosales 6,40.301155090332,-3.93548035621643,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16188,16188,AV.ROSALES-ARCES,Avda de los Rosales 24 A,40.3030624389648,-3.93357682228088,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16804,16804,AV.ROSALES-FRESNOS,Avda de los Rosales 63,40.304801940918,-3.93194150924683,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16805,16805,AV.ROSALES-ARCES,Avda de los Rosales 43,40.3028221130371,-3.93403244018555,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16806,16806,AV.ROSALES-PZA.CONÍFERAS,Avda de los Rosales 23,40.3012390136719,-3.93610501289368,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_18292,18292,C.C.MADRID XANADÚ-CENTRO DE OCIO,Calle   Puerto de Navacerrada 1,40.3008003234863,-3.92887425422668,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20357,20357,AV.ROSALES-PZA.ADELFAS,Avda de los Rosales 54,40.3066558837891,-3.9292368888855,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20358,20358,AV. ROSALES-TAMARINDO,Avda de los Rosales 109,40.3092155456543,-3.92351746559143,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20359,20359,AV. ROSALES-MIMOSAS,Avda de los Rosales 82,40.3089408874512,-3.92387843132019,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_50055,50055,Pº EXTREMADURA-CUATRO VIENTOS,Paseo de Extremadura 555,40.3782615661621,-3.79185009002686,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_10522,10522,CºMANCIGORDO-C.P.MADRID IV,Cmno de Mancigordo 3,40.2926940917969,-3.96295309066772,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17601,17601,CºMADRID-CºLA VEREDILLA,Cmno   Madrid 8,40.2335052490234,-3.97979378700256,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17602,17602,CºMADRID-LA PACHECA,Cmno   Madrid 13,40.2337989807129,-3.97945690155029,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17603,17603,AV.MADRID-CºMADRID,Cmno   Madrid 12,40.2341232299805,-3.9781334400177,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17604,17604,AV.MADRID-CºMADRID,Cmno   Madrid 12,40.2342948913574,-3.97808885574341,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08978,08978,AV.MÓSTOLES-LAS RETAMAS,Avda de Móstoles 3,40.341552734375,-3.84236598014832,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08979,08979,AV.MÓSTOLES-LAS RETAMAS,Avda de Móstoles 3,40.3414306640625,-3.84223484992981,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15939,15939,AV.MÓSTOLES-EST.ALCORCÓN CENTRAL,Avda de Móstoles 12,40.3500099182129,-3.83174395561218,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08505,08505,AV.LEGANÉS-AV.CANTARRANAS,Avda de Leganés 10,40.3505331395767,-3.82298222161711,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08507,08507,AV.LEGANÉS-EST.PARQUE LISBOA,Avda de Leganés 10,40.3487519856307,-3.82007571502942,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12409,12409,AV.OESTE-PARQUE MAYOR,Avda del Oeste 37,40.3391914367676,-3.82637190818787,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16801,16801,LABRADOR-PINO SILVESTRE,Calle del Labrador 10,40.300651550293,-3.97648000717163,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17929,17929,AV.DEHESA-JARAS,Avda de la Dehesa 10,40.3062744140625,-4.00366163253784,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_17931,17931,AV.DEHESA-GANADERIA,Avda de la Dehesa 6,40.3039932250977,-4.00424003601074,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_17933,17933,AV.DEHESA-AV.MARÍ MARTÍN,Avda de la Dehesa 2,40.3013458251953,-4.00477743148804,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_17934,17934,AV.DEHESA-AV.MARÍ MARTÍN,Avda de Mari-Martín 1,40.3014678955078,-4.00537919998169,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_17935,17935,AV.DEHESA-GANADERÍA,Avda de la Dehesa 5,40.3038139343262,-4.00479030609131,B3,http://www.crtm.es,0,,Europe/Madrid,0
